Date,CL,HO,HU,NG,LMAH,HG,GC,LMZS,SI,LMPB,PL,LMNI,LMSN,PA,W,C,CT,S,LC,KC,RR,BO,LH,SB,JE,CC,OL,JN,LB,WA,RS,JO,O,ZH,SM
20040427,37.53,94.21,120.67,5.874,1735,123.6,398.6,1049.5,6.235,735.5,863.5,11455,8725,277.95,378.25,309.25,64.85,1003,84.175,69.2,10.665,34.26,71.4,6.64,10750,1378,839,143.5,414.5,163.8,414.8,58,172.25,2449,308.2
20040428,37.46,94.33,122.68,5.935,1661,117.75,385.4,1023,5.867,706,796.5,10700,8470,253.6,372.5,308.25,60,996.5,86.825,69,10.61,33.58,73.075,6.4,10690,1400,838,143.6,424.5,163.5,409.6,57.7,171.75,2309,306.5
20040429,37.31,94.95,124.44,5.924,1663,119.2,387.1,1044,5.82,718,780.5,11230,8500,246.05,380,314,60.32,1014.5,87.65,68.05,10.88,34.57,73.425,6.63,10690,1407,832,143.6,428.1,163,416.2,57,169.25,2309,310.7
20040430,37.38,95.36,124.67,5.862,1670,120.95,387.5,1043,6.078,731,794.2,11150,8625,258.3,381.5,316.5,59.5,1034,88.3,67.15,11.3,34.03,74.4,6.58,10780,1413,823,142.7,434.2,165.5,416.5,58.1,173,2301,318.1
20040503,38.21,96.79,126.2,6.231,1670,122.8,387.5,1043,6.016,731,806.7,11150,8625,261.5,387.25,318,61.5,1041.5,82.2,67.75,11.1,33.92,75.225,6.89,10780,1377,816,142.7,429.8,163.5,415.7,57.65,171,2301,322.2
20040504,38.98,98.81,130.58,6.269,1688,123.15,391.8,1042,6.037,732,814.2,10920,8675,255.8,403.5,317.75,60.6,1038.25,84.575,70.1,10.72,34.21,74.575,6.87,10780,1387,810,142.7,431,162.1,412.8,58,171,2301,322.4
20040505,39.57,99.78,131.25,6.31,1676.5,124.65,393.8,1050,6.104,737,805.5,11275,8725,254.05,399,314.25,61.93,1034.5,85.45,70.2,10.7,33.89,75.45,6.63,10780,1354,802,142.7,443.2,162.1,413.5,58.35,173.5,2301,326.2
20040506,39.37,100.45,131.2,6.219,1668,123.85,388.4,1059,5.819,757,793.9,11025,8825,254.05,394.5,305.75,63.75,1018,85.175,69.15,11,33.07,76.35,6.78,10860,1357,807,142.3,446.9,161,414,56.8,168,2289,321.8
20040507,39.93,101.64,133.86,6.294,1647,119.25,379.1,1034,5.589,730,779,10945,8700,242.15,393.5,307,64.75,1050.5,84.375,68.1,11.32,33.9,78.075,6.59,10840,1352,814,140.5,452,161,420,56.1,166,2255,328.7
20040510,38.93,97.96,129.63,6.184,1559,116.75,378.7,1015,5.756,713,763.4,10700,8525,236,378.5,295.5,64.54,1040.5,84.625,69.9,11.23,32.98,79.375,6.38,10900,1354,828,140.7,442.9,161,418.5,55.65,162,2253,328.9
20040511,40.06,101.58,132.23,6.386,1591,119.35,377.2,1025,5.514,718,779.5,10600,8750,235.3,370,296,64.15,1053.5,83.85,70.45,11.15,33.1,81.375,6.29,10960,1354,827,142,446.4,161,413.2,57.15,162,2290,333.3
20040512,40.77,103.92,137.35,6.405,1612,118.7,377.7,1033,5.556,731,783.8,10975,8740,240.25,362,294.5,63.15,991.5,82.775,69.65,10.8,31.55,82.25,6.39,11000,1354,836,145.3,446.1,158,393.5,57.4,157,2305,314
20040513,41.08,104.87,140.05,6.48,1592,117.75,374.9,1017,5.607,726,794.6,10740,8700,243.7,362.25,289.75,65.34,1013,82.125,70.3,10.55,31.65,82.25,6.31,11160,1339,819,148.2,455.6,158,393.6,56.4,152.5,2289,324.5
20040514,41.38,104.09,141.01,6.401,1615,117.6,377.1,1020,5.721,734,793.7,10850,8760,242.8,354,286.5,64.97,969,82.075,70.4,10.5,30.68,82.2,6.35,11130,1322,827,151.4,416.3,158,373,56.1,151.5,2289,306.8
20040517,41.55,104.28,141.7,6.424,1583,114.45,379.6,1016,5.668,728,815,10550,8700,245,367.75,295.25,64.21,905.5,80.45,68.3,10.61,29.6,74.5,6.5,11000,1314,829,153.3,407.2,157.3,378.2,55.65,148.25,2310,291.5
20040518,40.54,101.35,138.69,6.154,1625,115.6,375.9,1026.5,5.673,739,800,10895,8790,240.2,370.5,292,62.94,874,81.55,70.75,10.41,28.96,75.325,6.64,11060,1320,845,151.9,410.8,157.1,374,55.65,146.5,2310,282.5
20040519,41.5,104.85,145.03,6.455,1634,119.75,383,1051,5.92,760,805.3,10995,8825,245.5,377,298.5,63.97,907.5,82.85,72.95,10.48,29.75,75.05,6.53,11000,1327,853,154,400.8,159.3,374.7,54.8,150,2310,294.2
20040520,40.92,102.71,145.02,6.324,1624,118.9,378.5,1054,5.773,779,802.9,11060,8975,240,370.25,292.25,63.54,869,82.975,71.5,10.35,28.65,74.15,6.49,11070,1416,844,157.6,396.6,157.4,371.7,54.65,144.25,2310,282.3
20040521,39.93,99.6,141.68,6.353,1642.5,122,384.9,1047,5.863,804,817.1,11575,9050,249.5,368.25,290,63,872.5,83.45,72.35,10.48,29.05,75.45,6.58,11080,1382,849,157.9,387.2,156,375.7,54.85,148.75,2325,282
20040524,41.72,104.86,145.78,6.705,1653,123.25,385.7,1067,5.99,838,821.9,11675,9170,253,378.5,296,63.54,866,83.625,76.65,10.43,28.29,75.75,6.62,11120,1368,853,158.9,397.2,156,375.7,54.7,149.75,2301,279.8
20040525,41.14,102.73,141.65,6.684,1640,123.2,388.4,1065,6.078,835,834.6,11750,9385,253.25,378,303.75,63.68,882.25,82.325,77.8,10.765,28.74,74.925,6.75,11090,1396,859,158,393.1,158.2,378.7,54.9,152.75,2485,287
20040526,40.7,101.96,141.92,6.68,1661,123.25,388.3,1090,6.048,850,836.4,11685,9450,250.75,381.5,300.75,62.35,872,82.675,80.15,10.48,28.86,74.275,6.91,11000,1383,847,155.8,397,158.1,375.9,54.95,153.25,2160,277.3
20040527,39.44,98.78,138.52,6.573,1672,127.3,394.9,1100,6.195,839,844.4,12100,9450,253.3,369.25,298.75,61.15,822,85.675,79.95,10.35,27.58,74.475,6.89,10990,1437,849,157.7,397.5,157.6,363.8,56.25,147.5,2132,257.3
20040528,39.88,99.92,143.67,6.442,1693,127.8,394,1110,6.11,833,829.2,12175,9000,257.45,362,304,61.19,814,87.675,85.55,10.17,28.05,75.825,7.06,11100,1465,840,157.4,405.5,157.6,361.1,56.1,147.75,2150,254.8
20040531,39.88,99.92,143.67,6.442,1693,127.8,394,1110,6.11,833,829.2,12175,9000,257.45,362,304,61.19,814,87.675,85.55,10.17,28.05,75.825,7.06,11050,1465,863,153.2,405.5,158.1,365.2,56.1,147.75,2290,254.8
20040601,42.33,106.41,135.3,6.681,1708,129.25,394.6,1115.5,6.055,832,842.5,12375,9325,252.2,388.25,324,58.23,864,86.65,82.9,10.17,29.51,76.55,7.22,11160,1423,861,155.5,396.3,162,386.5,54.65,157.75,2430,273.7
20040602,39.96,101.15,128.23,6.519,1673,124.9,391.6,1093,5.838,806,826.4,12000,9200,245.4,375,321.75,57.38,849.5,89.2,83.9,10.14,28.96,76.375,7.04,11180,1342,866,156.1,397,161.8,382.7,55.25,151.75,2506,266.2
20040603,39.28,99.53,123.54,6.363,1683,124.7,388.1,1110,5.735,819,827.3,12150,9250,245.75,367.25,310.75,57.04,806,89.675,83.1,10.065,27.9,78.375,7.03,11120,1346,865,154,393.4,160,369.7,54.65,146.75,2500,254.5
20040604,38.49,98.23,117.79,6.261,1661,123.35,390.9,1082,5.81,823,829.6,11800,9100,243,370,308.25,57.8,838.5,90.5,83,10.01,28.41,79,7.19,11160,1334,871,152.8,388.6,159.4,372,56.8,148.25,2506,263.7
20040607,38.66,98.92,120.14,6.207,1684,126.85,393.7,1104,5.9,853,836.2,12175,9325,245.35,363,300.25,56.53,849,91.2,81.05,10.1,28.53,79.3,7.19,11080,1333,865,154.2,398.6,158,377,56.25,144.75,2596,268.7
20040608,37.28,96.11,116.63,6.115,1668,124.05,391,1094,5.77,833,833.6,12300,9350,241.75,363,297,55.69,852,89.65,81.6,10.07,28.42,78.7,6.95,11060,1357,866,151.5,390.1,155.8,378.7,55.95,146.25,2570,268.7
20040609,37.54,98.07,116.73,6.082,1643,116.75,384.5,1074,5.633,810,803.3,12050,9225,218.2,360,297.5,56.59,852,89.475,83,10.03,28.21,78.15,6.93,10990,1361,868,149,393.7,156,381.5,56.4,146.75,2562,272.5
20040610,38.45,100.4,118.81,6.176,1640,117.6,385.9,1060,5.748,778,797.6,12450,8975,219.05,350.5,285.75,58.17,847,86.75,83.25,10.07,27.83,78.4,6.75,10890,1347,864,149.7,389.8,155,383.2,55.6,145.25,2422,271.3
20040611,38.45,100.4,118.81,6.176,1635,117.6,385.9,1029,5.748,762,797.6,12775,8550,219.05,350.5,285.75,58.17,847,86.75,83.25,10.07,27.83,78.4,6.75,10780,1347,863,149.7,389.8,154.9,379.5,55.6,145.25,2333,271.3
20040614,37.59,98.24,115.25,6.244,1643,115.65,383.6,1014,5.658,781,790.9,12950,8675,219.8,356.5,288.25,57.32,872.5,85.325,79.95,10.12,28.11,79.175,6.66,10770,1324,863,151.4,397.5,154.3,387.6,54.9,147.25,2301,279.5
20040615,37.19,97.75,115.03,6.304,1650,119.5,388.1,1026,5.735,806,773,12850,8725,222.65,351,280.25,54.32,884,84.75,78.2,10.03,27.34,75.875,6.78,10740,1337,865,150.3,392.1,151.5,384,56.8,144.75,2280,283.2
20040616,37.32,98.6,114.62,6.489,1677,118.25,384.6,1015,5.725,808,776.5,12905,8575,220.9,352,281.5,51.53,869.5,85,78.15,10.06,27.36,76.325,7.03,10670,1355,866,151.4,382.1,150.1,382.4,56.9,143.25,2260,279.5
20040617,38.46,103.08,118.71,6.582,1698,120.3,388.9,1025,5.925,827,794,14000,8750,225.9,352.5,277.75,52.29,863,85.7,75.95,10.1,27.24,77.1,7.24,10690,1350,880,152.4,378.1,150.5,383.2,57.8,142.25,2271,280.7
20040618,38.75,102.53,119.7,6.52,1707,119.5,395.1,1026,5.983,835,809.3,14410,8900,229.2,352.75,274.5,52,872,86.55,75.7,9.88,27.48,77.85,6.82,10600,1335,882,156.2,380.3,148.9,384.3,57.5,141,2286,283
20040621,37.63,99.32,116.15,6.339,1714,119.7,394,1020,5.86,825,813.9,14625,8575,228.05,354.25,274.5,50.09,888.5,87,73.6,9.7,28.23,77.9,7.03,10580,1343,876,158.3,381.1,151.5,386.4,57.85,143.25,2352,293
20040622,38.11,101.7,119.89,6.412,1692,116.35,395,968,5.867,783,808.9,14625,8450,222.8,343.75,267.75,48.4,887,86.65,74.1,9.5,28.27,77.025,7,10540,1336,875,158.5,378.5,150,386.7,58.3,142.75,2329,296.2
20040623,37.57,99.98,120.15,6.415,1703,119.7,395,980,5.875,802,809.4,14550,8550,222.3,345.25,274.5,47.95,917.5,88.575,74.45,9.3,29.21,78.125,7.09,10290,1339,865,158.9,380,148.9,390.9,58.35,147,2337,304.6
20040624,37.93,102.27,122.19,6.485,1729,122.45,403.1,1000.5,6.175,832,813,14710,8570,228.9,339.5,273.25,49.3,921.5,90,74.05,9.37,29.4,76.6,7.21,10260,1329,878,158.3,380.6,148.2,392.5,60.2,145.25,2330,306
20040625,37.55,101.07,120.57,6.353,1727,120.95,402.9,996,6.127,829,806.5,14800,8570,226.2,341.25,276.25,50,920.5,89.6,71.6,9.33,29.24,76.95,7.28,10070,1360,869,162.6,383.4,150,390.7,61.2,145.75,2310,308
20040628,36.24,97.5,114.48,6.141,1717.5,120.65,401,999,5.898,830,790.2,14750,8675,227.7,338.5,271.25,48.65,885,87.1,72.55,9.19,28.52,77.05,7.13,10200,1378,872,162.1,379.6,149,383.7,60.4,143,2270,294
20040629,35.66,96.34,112.43,6.118,1695,117.15,392.8,981,5.853,787,780.6,14450,8550,219.6,337.5,268,49.7,894.5,88.8,71.75,9.17,28.75,77.5,7.32,10200,1380,865,160.4,379.5,148.6,382,63.4,139.75,2264,293.3
20040630,37.05,100.55,115.62,6.155,1722,120.5,393,992,5.776,837,791.5,15175,8760,214.95,338,257.5,48.25,893,87.25,73.1,10.06,28.18,78.95,7.24,10200,1336,868,158.9,376.5,142,380.2,61.75,132.75,2231,297.5
20040701,38.74,108.03,122.56,6.217,1717,122.2,396.4,986,5.935,830,786.6,15050,8800,215,330.5,257.5,46.65,933.5,85.275,72.75,9.925,28.31,78.75,7.77,10290,1328,864,154.8,378,142,380.2,64.5,133,2170,309.5
20040702,38.39,107.27,124.44,6.148,1716,122,398.7,992,5.998,847,781.5,15150,8850,217,335,255.25,47.25,939.5,85.325,70.05,9.6,28.8,79.125,7.96,10370,1312,862,157.6,378.3,146,377.8,65.3,131.25,2150,314.2
20040705,38.39,107.27,124.44,6.148,1731.5,122,398.7,1012,5.998,873,781.5,15625,8870,217,335,255.25,47.25,939.5,85.325,70.05,9.6,28.8,79.125,7.96,10160,1312,846,155.3,378.3,144,373,65.3,131.25,2146,314.2
20040706,39.65,109.31,127.21,6.424,1720,122,393,1000,5.964,851,779.4,15520,8875,221.05,338.5,249.5,46.5,979.5,87.625,68.7,9.5,29.05,79.375,8.13,10400,1338,845,157.1,383.8,146,370.5,67,134,2151,344.7
20040707,39.08,107.91,127.35,6.37,1745,125.7,402.7,1014,6.11,875,798.9,15745,8850,225.9,341,249.5,46.75,961.5,86.425,69.4,10,29.1,78.325,8.22,10400,1414,857,156.8,384.2,145,376.2,67.2,135,2152,339.8
20040708,40.33,110.21,132.78,6.185,1757,125.15,408.2,1017,6.42,865,813.5,15450,8430,226.95,334,244.5,44.87,972.5,84.6,67.8,10,28.25,78.7,8.16,10500,1420,850,156.1,389.9,143,368.6,66.4,135.5,2149,328.8
20040709,39.96,108.09,132.15,6.141,1752,128.1,407.9,1017,6.461,865,813.8,15525,8850,225.3,330,242.25,47.85,954,84.3,68.85,9.8,28.18,79.575,8.27,10520,1417,855,156.8,395.5,143,359,66.75,134,2151,330
20040712,39.5,106.06,130.02,5.857,1740,127.75,408.4,1020.5,6.528,852,821.2,14905,8850,224.75,339,244.5,46.6,937,83.675,68.65,9.2,27,79.45,8.33,10550,1440,856,156,395.5,143,354.5,65.2,136,2151,313
20040713,39.44,106.17,128.53,5.905,1725,127.9,402.3,1006,6.378,849,810.7,14975,8875,222,333,241.75,46.6,911,83.9,68.55,9.2,26.9,78.95,8.13,10590,1442,856,153.3,407,143,354.5,68.1,136,2163,301.3
20040714,40.97,109.17,131.6,5.977,1730,127.8,405.6,1011,6.598,853,818.5,15000,8890,228.35,337,242,46.8,862.5,84.425,69.55,9.3,26.45,79.425,8.23,10600,1498,852,149.5,418,143,354.5,69.55,136,2157,285
20040715,40.77,109.86,132.02,5.846,1728,128.95,404.4,1011,6.652,874,816,14925,8925,226,333.25,242.5,47.28,751,82.775,70.2,9.3,26.43,79.55,8.24,10610,1541,852,149.4,443.7,127.4,340.1,69.9,136.75,2154,254.3
20040716,41.25,109.59,130.05,5.887,1745,131.35,406.8,1008,6.712,878,823,14745,8875,229.55,333.25,239,47.3,707.5,83.075,69.75,9.3,26.35,73.15,8.25,10620,1528,848,151.3,401.4,126,340.1,69.4,136.75,2170,240.8
20040719,41.64,110.55,129.17,5.818,1736,130.85,405.8,985.5,6.587,868,828.5,14750,8750,227,335.5,237,47.5,707.5,83.1,70.2,9.5,26.28,74.225,8.28,10620,1566,842,151.3,411.4,125.3,340.1,70.2,134.25,2170,242
20040720,40.86,107.71,124.62,5.837,1720,128.8,402.1,992.5,6.599,858,838.3,15100,8875,231.85,331.25,234,48.68,725,83.125,71.85,9.45,26.09,74.425,8.22,10630,1550,842,148.6,409,125,337.5,69.4,132.25,2170,244.5
20040721,40.58,108.27,124.28,5.931,1698,127.65,397.3,985,6.397,864,830.4,14925,8775,226.15,324,226.25,48,707.5,85.25,71.35,9.45,25.39,74,8.11,10580,1604,840,142.9,414.5,123,332.5,68.85,127.5,2194,237.8
20040722,41.36,111.79,125.72,6.152,1701,128.45,395.3,992,6.418,877,831.2,14980,8825,225.75,322.75,219.25,46.85,657.5,87.975,71.7,7.4,24.4,74.125,7.99,10490,1622,844,143.1,421,121,323.5,70.4,124.25,2201,219
20040723,41.71,113.17,127.88,6.134,1664,124.7,390.5,980,6.334,873,820,13950,8700,222.75,328.75,223.75,46.45,669.5,86.9,69.85,7.38,24.72,75.575,8.01,10530,1620,844,145.7,417.9,122,323.5,71.15,125.75,2168,218
20040726,41.44,111.33,124.67,5.957,1665,124.95,390.3,988,6.234,876,815.4,14100,8740,220,323.75,223.25,44.31,669,87.675,68.65,7.15,24.49,76.525,8.19,10470,1594,845,150.6,418.9,123,323.5,66,128.25,2101,211.8
20040727,41.84,112.24,124.43,5.989,1657,122,387,984,6.237,895,813.2,13600,8815,219.4,321.25,222.25,43.94,665.5,88.475,67.95,7.185,24.24,76.8,8.2,10480,1604,844,137.5,423.6,125,333.5,61.15,127.75,2184,212.7
20040728,42.9,114.42,129.54,6.048,1683,126.8,389,1006.5,6.363,910,798.8,13700,8765,213.75,314.75,218.5,44.45,627,87.775,67.95,7.13,23.25,76.925,8.23,10540,1658,845,136.2,432.2,122.1,326.1,62.3,125.75,2195,198.8
20040729,42.75,113.28,127.52,6.18,1682,129.15,387,1034,6.355,889,817.7,13850,8850,216.25,312.75,218.5,43.73,624.5,86.875,67.65,7.08,22.83,78.175,8.28,10750,1663,848,139.9,431.3,122.3,326,61.3,124,2194,200.1
20040730,43.8,115.68,129.95,6.112,1696,130.8,391,1042,6.56,879,817.9,13675,8825,217.2,312.25,217.25,43.83,599.5,85.725,66.45,7.09,22,77.75,8.28,10810,1645,851,141.4,422.3,122,320.5,61.5,121.75,2251,198
20040802,43.82,116.42,128.62,5.813,1695,130.8,391.7,1039,6.62,865,826.3,13900,8775,218.9,317,218.25,44.3,598,85.25,66.45,7.48,21.74,78.5,8.39,10690,1692,851,137,412.3,122,320.5,60.85,124,2362,192.8
20040803,44.15,118.15,128.66,5.816,1698,130.6,394,1046.5,6.685,877,829.1,13625,8710,217.5,317,219.25,45.46,599.5,83.075,66.8,7.43,21.72,77.375,8.38,10840,1723,851,136.5,418.5,123,319.6,60.45,124.75,2300,188
20040804,42.83,115.56,120.34,5.661,1686,129.8,392.2,1033,6.737,896,831.2,13450,8725,218.45,318.5,221.25,44.95,590,84.825,66.3,7.36,21.76,78.55,8.15,10960,1727,850,139.9,428.5,123.1,319.6,59.4,129.5,2311,183.8
20040805,44.41,119.3,124.44,5.712,1688,128.4,392.3,1021,6.75,873,827.3,12925,8650,213.4,321.5,224,45.73,609.5,84.55,65.9,7.33,22.67,78.625,8.13,11180,1703,846,140.4,431.3,126,320,58.7,132,2337,186.8
20040806,43.95,117.46,123.47,5.588,1685,128.2,399.8,1000.5,6.775,860,832,12850,8800,214,315.75,225.75,44.9,606.75,84.55,67.05,7.275,23.1,79.25,8.17,11220,1610,847,144,428,123.5,320.5,60.05,132,2336,188.7
20040809,44.84,118.56,124.01,5.693,1665,124.55,400.7,973.5,6.737,847,835.8,13250,8750,215.75,316,227,44.9,614.5,85.825,67.35,7.73,23,79.2,8.08,11200,1615,838,142,422.8,122.6,325.5,61.7,133,2337,199.5
20040810,44.52,116.98,123.49,5.791,1683,126.1,400,984,6.722,859,850.4,13475,8765,218,312,224.5,45.05,630.5,85.375,67.05,7.67,22.75,78.85,7.93,11250,1653,840,144.9,413.9,119.4,321.5,61.7,133.75,2390,197.3
20040811,44.8,117.06,126.22,5.614,1685,127.6,395.5,977,6.527,878,836.9,13200,8780,213.4,304.75,220.75,44.88,637,84.475,67.1,7.82,23.15,77.775,7.9,11240,1581,838,143.4,409.6,119,320.1,61.6,130.75,2390,188.3
20040812,45.5,119.1,129.81,5.442,1715,127,394.3,987,6.557,887,848.6,13200,8800,211.75,299.5,218,43.02,687.5,85.1,65.55,7.74,24,78.05,7.98,11280,1616,847,141.2,403.5,119.1,326.5,60,127.5,2389,195
20040813,46.58,121.45,134.68,5.533,1728,132.1,398.9,1002,6.625,870,864.2,13350,8850,212,299.5,217.75,43.55,652,87.55,65.6,7.75,23.57,78.2,7.87,11370,1627,849,141.7,407,118.8,325.5,62.25,126,2388,198.5
20040816,46.05,120.28,130.45,5.378,1729,131.9,402.9,1001.5,6.737,870,883.2,13565,9175,217,302.75,222.25,43.6,575.5,87.325,68.9,7.705,22.9,66.325,7.62,11540,1574,850,137.6,417,118,321.8,69.5,128.75,2388,189.5
20040817,46.75,122.19,130.55,5.373,1716,131.15,404.4,987,6.73,846,879.4,13645,9025,218.65,308.75,228.5,46.6,591.75,87.225,69.2,7.73,23.26,65.2,7.54,11620,1577,850,135.8,427,119,330,67.45,131.5,2400,198
20040818,47.27,122.5,129.72,5.382,1712,127.4,404.3,982,6.837,845,858.9,13800,9075,218.75,301.75,225.5,47.35,600.25,87.175,66.6,7.35,23.2,64.8,7.72,11700,1608,850,139.1,442,118.1,333.3,69,130.75,2450,200.5
20040819,48.7,126.55,132.36,5.507,1733,129.45,407.1,993.5,6.82,863,863,14250,9025,223.3,309.5,229.25,47.83,598.25,85.4,67.1,7.36,23.16,65.325,7.69,11740,1698,850,138.5,442,118.5,343.5,73,136.75,2450,200.7
20040820,47.86,122.96,126.73,5.552,1733.5,127.15,413.2,973,6.87,840,854.3,13650,9150,225.5,312,231.25,50.8,594.75,85.025,66.55,7.48,23.55,65.775,7.73,11690,1713,819,139.9,452,117.9,344,73.85,141.75,2450,200
20040823,46.05,121.47,125.75,5.31,1709,124.45,410.5,968,6.745,845,836.6,13350,8950,220.4,321,234.25,50.6,623,84.8,69.85,7.62,24.52,64.7,7.77,11490,1734,819,138.9,450.8,119.7,369.5,75.9,142,2461,204.7
20040824,45.21,119.34,126.03,5.338,1711,124.15,403,975,6.577,851,845.2,13455,8975,216.4,311.5,232.25,50.95,620,83.6,69.45,7.69,24.92,63.275,7.64,11450,1679,831,137.4,440.8,121,359.5,74.7,142.5,2550,199.3
20040825,43.47,114.31,119.46,5.298,1692,124.2,407.9,977,6.613,845,856.9,13450,8935,215.5,306,228,50.24,623.25,83.125,69.8,7.65,25.19,63.325,7.67,11460,1658,833,135.6,436.3,122.8,358.3,74,141.75,2650,194
20040826,43.1,114.01,116.32,5.189,1701,125.15,407.4,981,6.678,855,855.4,12700,8765,213.65,305.75,225.25,48.4,616.75,82.825,70.65,7.69,24.92,62.975,7.6,11380,1685,835,135.4,435.3,123.8,364,74.6,139.75,2536,185.8
20040827,43.18,114.56,117.69,5.082,1701,126.1,403.3,974,6.588,852.5,864.5,12675,8850,213,301.5,220.25,47.9,600.5,82.875,70,7.64,24.4,63.725,7.66,10800,1700,832,135,434.8,120.8,355.8,74.05,139.75,2528,179.4
20040830,42.28,111.95,114.04,5.234,1701,126.2,408.4,974,6.705,852.5,867,12675,8850,210.65,303.25,224.5,50.9,622.5,84.125,68.65,7.95,25.41,65.025,7.73,10960,1709,839,136.1,432.1,123.2,366,73.6,142.5,2514,182.7
20040831,42.12,111.06,112.88,5.074,1697,128.1,410.9,974,6.771,858,868.1,12400,8925,214.3,309.75,227.75,53.8,627.25,84.225,69.3,7.93,26.1,65.975,7.99,10950,1682,843,137.9,440.5,123.6,371,73.5,143.75,2530,180.8
20040901,44,118.25,118.9,4.965,1699.5,127.5,409.3,973.5,6.793,831,873.9,12725,9150,213.1,317.5,233.5,53.4,636.5,83.075,70.45,7.82,26.7,66.8,8.17,10870,1591,839,138.5,446.3,124,385.1,77.3,146.5,2530,181.1
20040902,44.06,118.39,119.32,4.767,1686,124.75,406.5,959,6.768,842,870,12425,8900,212,311.25,227.75,54,627.75,82.775,70.55,7.72,26.57,65.325,8.2,10860,1584,836,138.4,455.5,121.5,385.1,79.4,144.5,2531,177.7
20040903,43.99,117.69,120.65,4.675,1655,124.05,401,962,6.553,842,859.4,12250,8825,210.4,308,223.5,51,614.75,82.725,68.3,7.58,26.23,65.4,8.13,10510,1567,839,138.1,447.5,118,381.5,74.35,143.5,2519,174.3
20040906,43.99,117.69,120.65,4.675,1661,124.05,401,962,6.553,853,859.4,12225,8650,210.4,308,223.5,51,614.75,82.725,68.3,7.58,26.23,65.4,8.13,10750,1567,849,136.9,447.5,118,381.5,74.35,143.5,2500,174.3
20040907,43.31,116.36,117.92,4.79,1676,127.3,397.9,974,6.199,868,845.3,12375,8850,205.7,305.75,219.25,52.2,588,82.375,67.15,7.55,24.95,65.125,7.89,10880,1475,843,134.9,443.3,118.1,381.5,78.5,142,2500,173.4
20040908,42.77,116.12,118.17,4.631,1671,125.75,399.9,973,6.178,875,846.4,12150,8725,206.75,309.25,217,53,581.5,82.9,67.55,7.75,24.73,64.55,7.92,10860,1484,844,135,432,118.2,351.5,79.15,143.75,2453,171.9
20040909,44.61,122.8,122.54,4.658,1672,126.5,398.9,975,6.154,879,825.9,11995,8900,205.05,311.5,217.5,52.55,581.25,82.6,70.2,7.82,24.75,65.6,7.75,10940,1472,843,137.2,425,119.2,349.2,82.85,150,2465,172.2
20040910,42.81,116.42,116.42,4.57,1705,128.1,402.3,982,6.133,889.5,834.5,12155,8975,206.35,323,210.75,51.25,563,85.025,70.4,7.6,24.6,66.05,7.81,10710,1455,849,138.6,427.9,119,349.2,81.4,155,2470,170.3
20040913,43.87,120.52,120.14,4.85,1700,128.5,404.5,984,6.183,910,843.8,12425,9025,209.05,328.5,210.25,53.05,561,85.025,73.55,7.74,24.29,67.075,7.66,10810,1436,853,138,425,119.5,349.2,76.6,160,2455,172.2
20040914,44.39,122.76,124.01,4.928,1701,127.8,406,994,6.199,883,848.1,12625,8975,210.8,327.25,206.5,51.45,560,85.425,74,7.77,23.2,67.7,7.71,10570,1461,847,138.4,400.8,119.7,341,76.8,162,2439,166
20040915,43.58,120.61,121.42,4.824,1708,126.75,405.3,990,6.271,880,850.7,13095,8875,210,337.25,218.5,51.75,566.5,85.7,73.3,7.55,23.13,68.65,7.75,10490,1460,848,138,393.5,118.5,338.3,77.8,169.75,2421,165.2
20040916,43.88,123.32,122.63,4.719,1713,129.8,405,984,6.289,887,842.3,12915,8955,210.1,338.25,216.25,48.97,557.25,86.425,74.7,7.48,22.47,70,7.66,10720,1453,848,138.8,363.1,117.8,336.9,77.7,172,2372,163.8
20040917,45.59,126.41,127.03,5.108,1710,130.2,406.1,968,6.259,868,843.1,12775,9055,207.7,333.25,215.25,50.21,553,85.45,75.35,7.28,22.08,72,7.59,10640,1461,849,138.9,353.1,117.5,333.5,78.35,165.5,2372,163.4
20040920,46.35,126.59,127.45,5.249,1753,131.9,405.5,981,6.252,872,841.9,13325,9025,207.1,328.75,212.75,49.35,543.75,86,77.2,7.25,21.77,73.8,7.38,10640,1474,847,138.9,351.3,117.2,323.4,77.75,164,2372,161.8
20040921,47.1,130.29,128.96,5.608,1802,134.15,408.5,990,6.346,906,852,13375,8950,209.4,334.75,212.75,50.2,542.25,85.65,81.65,7.25,21.87,74.45,7.59,10750,1492,829,137.9,347.8,116.7,318.4,78.5,170.5,2362,159.9
20040922,48.35,134.44,134.3,5.629,1810,138,407.4,1016,6.351,915,847.5,14150,9000,208.7,325.75,210.25,51.4,538.25,84.85,83.55,7.06,21.78,74.15,7.76,10640,1526,826,138,353,115.7,313.5,78.9,166,2346,159.4
20040923,48.46,135.29,134.32,5.564,1814,136.8,411,1020,6.446,916,852.7,14650,8975,215.65,325.25,207.75,51.01,537.75,85.075,81.05,6.98,21.56,76.15,7.88,10640,1522,817,138,347.5,114.7,310.8,79.6,164.5,2346,159.4
20040924,48.88,135.79,134.82,5.392,1795,136.2,408.1,1017,6.405,911,857.3,14560,8975,222.75,321.75,205.25,49.4,523.5,84.475,83,6.84,20.78,76.425,7.79,10550,1458,815,136.5,338.6,113.6,302.5,78.75,160.25,2272,156.9
