,last
60233,27558
60234,27558
60235,27558
60236,27568
60237,27569
60238,27570
60239,27569
60240,27570
60241,27575
60242,27572
60243,27571
60244,27571
60245,27567
60246,27561
60247,27565
60248,27560
60249,27562
60250,27557
60251,27550
60252,27548
60253,27545
60254,27546
60255,27547
60256,27546
60257,27550
60258,27543
60259,27543
60260,27550
60261,27550
60262,27549
60263,27553
60264,27551
60265,27546
60266,27546
60267,27546
60268,27549
60269,27549
60270,27549
60271,27549
60272,27546
60273,27545
60274,27542
60275,27545
60276,27541
60277,27545
60278,27541
60279,27540
60280,27543
60281,27542
60282,27541
60283,27540
60284,27540
60285,27538
60286,27538
60287,27538
60288,27539
60289,27543
60290,27548
60291,27544
60292,27538
60293,27538
60294,27539
60295,27534
60296,27531
60297,27534
60298,27530
60299,27533
60300,27532
60301,27531
60302,27534
60303,27536
60304,27530
60305,27530
60306,27530
60307,27530
60308,27530
60309,27533
60310,27530
60311,27530
60312,27530
60313,27529
60314,27526
60315,27523
60316,27525
60317,27529
60318,27535
60319,27536
60320,27540
60321,27537
60322,27539
60323,27536
60324,27532
60325,27530
60326,27530
60327,27530
60328,27530
60329,27530
60330,27530
60331,27528
60332,27528
60333,27527
60334,27528
60335,27534
60336,27530
60337,27528
60338,27524
60339,27521
60340,27520
60341,27516
60342,27520
60343,27515
60344,27514
60345,27511
60346,27505
60347,27505
60348,27508
60349,27510
60350,27512
60351,27520
60352,27512
60353,27513
60354,27512
60355,27515
60356,27512
60357,27519
60358,27518
60359,27525
60360,27525
60361,27532
60362,27529
60363,27521
60364,27526
60365,27518
60366,27513
60367,27514
60368,27511
60369,27506
60370,27517
60371,27526
60372,27516
60373,27513
60374,27513
60375,27505
60376,27501
60377,27503
60378,27500
60379,27500
60380,27499
60381,27494
60382,27494
60383,27499
60384,27506
60385,27504
60386,27504
60387,27499
60388,27508
60389,27500
60390,27499
60391,27499
60392,27503
60393,27505
60394,27505
60395,27505
60396,27510
60397,27511
60398,27503
60399,27498
60400,27068
60401,27493
60402,27491
60403,27495
60404,27501
60405,27495
60406,27504
60407,27502
60408,27498
60409,27496
60410,27498
60411,27499
60412,27497
60413,27492
60414,27490
60415,27493
60416,27488
60417,27488
60418,27488
60419,27486
60420,27483
60421,27482
60422,27488
60423,27495
60424,27500
60425,27504
60426,27506
60427,27506
60428,27502
60429,27509
60430,27512
60431,27514
60432,27512
60433,27520
60434,27523
60435,27518
60436,27516
60437,27520
60438,27510
60439,27511
60440,27518
60441,27509
60442,27517
60443,27510
60444,27507
60445,27508
60446,27501
60447,27507
60448,27507
60449,27510
60450,27516
60451,27513
60452,27518
60453,27521
60454,27518
60455,27516
60456,27512
60457,27507
60458,27495
60459,27491
60460,27487
60461,27483
60462,27488
60463,27493
60464,27496
60465,27494
60466,27497
60467,27494
60468,27499
60469,27494
60470,27491
60471,27489
60472,27485
60473,27484
60474,27485
60475,27491
60476,27500
60477,27497
60478,27505
60479,27510
60480,27504
60481,27505
60482,27498
60483,27489
60484,27484
60485,27490
60486,27497
60487,27496
60488,27500
60489,27505
60490,27508
60491,27512
60492,27512
60493,27506
60494,27509
60495,27508
60496,27507
60497,27501
60498,27497
60499,27496
60500,27502
60501,27505
60502,27506
60503,27508
60504,27507
60505,27509
60506,27509
60507,27512
60508,27512
60509,27509
60510,27512
60511,27511
60512,27515
60513,27515
60514,27513
60515,27513
60516,27510
60517,27510
60518,27512
60519,27517
60520,27517
60521,27522
60522,27527
60523,27526
60524,27527
60525,27530
60526,27533
60527,27535
60528,27535
60529,27541
60530,27535
60531,27531
60532,27538
60533,27541
60534,27536
60535,27531
60536,27534
60537,27538
60538,27537
60539,27537
60540,27534
60541,27530
60542,27534
60543,27540
60544,27546
60545,27539
60546,27539
60547,27538
60548,27542
60549,27545
60550,27548
60551,27550
60552,27550
60553,27550
60554,27551
60555,27547
60556,27540
60557,27546
60558,27538
60559,27535
60560,27532
60561,27539
60562,27548
60563,27553
60564,27552
60565,27557
60566,27555
60567,27555
60568,27555
60569,27555
60570,27555
60571,27555
60572,27558
60573,27560
60574,27566
60575,27563
60576,27563
60577,27562
60578,27563
60579,27570
60580,27135
60581,27569
60582,27567
60583,27564
60584,27562
60585,27564
60586,27562
60587,27561
60588,27560
60589,27551
60590,27550
60591,27550
60592,27555
60593,27551
60594,27549
60595,27545
60596,27551
60597,27546
60598,27540
60599,27541
60600,27545
60601,27550
60602,27556
60603,27556
60604,27552
60605,27546
60606,27551
60607,27557
60608,27561
60609,27564
60610,27561
60611,27563
60612,27555
60613,27554
60614,27560
60615,27557
60616,27551
60617,27553
60618,27556
60619,27559
60620,27561
60621,27565
60622,27560
60623,27556
60624,27553
60625,27549
60626,27547
60627,27551
60628,27551
60629,27555
60630,27545
60631,27551
60632,27548
60633,27549
60634,27550
60635,27550
60636,27545
60637,27542
60638,27540
60639,27537
60640,27531
60641,27530
60642,27524
60643,27528
60644,27530
60645,27533
60646,27535
60647,27528
60648,27521
60649,27527
60650,27517
60651,27512
60652,27509
60653,27513
60654,27517
60655,27518
60656,27517
60657,27517
60658,27517
60659,27519
60660,27527
60661,27534
60662,27528
60663,27522
60664,27523
60665,27518
60666,27518
60667,27513
60668,27513
60669,27517
60670,27522
60671,27530
60672,27529
60673,27528
60674,27512
60675,27514
60676,27514
60677,27508
60678,27506
60679,27508
60680,27084
60681,27507
60682,27506
60683,27510
60684,27515
60685,27508
60686,27507
60687,27508
60688,27507
60689,27503
60690,27500
60691,27500
60692,27500
60693,27500
60694,27496
60695,27492
60696,27488
60697,27485
60698,27483
60699,27482
60700,27480
60701,27474
60702,27475
60703,27479
60704,27477
60705,27472
60706,27476
60707,27474
60708,27472
60709,27472
60710,27470
60711,27473
60712,27480
60713,27486
60714,27496
60715,27498
60716,27486
60717,27488
60718,27491
60719,27496
60720,27500
60721,27493
60722,27487
60723,27480
60724,27480
60725,27480
60726,27475
60727,27481
60728,27489
60729,27492
60730,27488
60731,27488
60732,27485
60733,27484
60734,27487
60735,27492
60736,27497
60737,27505
60738,27515
60739,27514
60740,27508
60741,27503
60742,27502
60743,27504
60744,27494
60745,27486
60746,27058
60747,27486
60748,27493
60749,27486
60750,27491
60751,27502
60752,27500
60753,27502
60754,27506
60755,27515
60756,27513
60757,27517
60758,27520
60759,27519
60760,27525
60761,27530
60762,27530
60763,27531
60764,27537
60765,27538
60766,27109
60767,27540
60768,27540
60769,27533
60770,27536
60771,27537
60772,27545
60773,27550
60774,27552
60775,27550
60776,27548
60777,27547
60778,27542
60779,27536
60780,27543
60781,27537
60782,27542
60783,27544
60784,27543
60785,27540
60786,27538
60787,27544
60788,27546
60789,27541
60790,27533
60791,27528
60792,27521
60793,27520
60794,27523
60795,27526
60796,27528
60797,27536
60798,27542
60799,27545
60800,27117
60801,27549
60802,27550
60803,27548
60804,27546
60805,27547
60806,27550
60807,27541
60808,27538
60809,27533
60810,27531
60811,27527
60812,27528
60813,27533
60814,27537
60815,27537
60816,27541
60817,27548
60818,27550
60819,27550
60820,27550
60821,27552
60822,27541
60823,27537
60824,27535
60825,27540
60826,27548
60827,27545
60828,27550
60829,27549
60830,27545
60831,27546
60832,27547
60833,27544
60834,27541
60835,27541
60836,27537
60837,27542
60838,27540
60839,27543
60840,27543
60841,27541
60842,27537
60843,27547
60844,27547
60845,27553
60846,27555
60847,27560
60848,27556
60849,27554
60850,27553
60851,27552
60852,27555
60853,27559
60854,27560
60855,27557
60856,27561
60857,27558
60858,27564
60859,27562
60860,27562
60861,27557
60862,27555
60863,27555
60864,27560
60865,27556
60866,27553
60867,27551
60868,27551
60869,27549
60870,27545
60871,27546
60872,27551
60873,27555
60874,27554
60875,27552
60876,27544
60877,27544
60878,27545
60879,27546
60880,27544
60881,27543
60882,27546
60883,27550
60884,27548
60885,27544
60886,27546
60887,27540
60888,27540
60889,27545
60890,27541
60891,27544
60892,27547
60893,27554
60894,27560
60895,27561
60896,27557
60897,27565
60898,27568
60899,27572
60900,27575
60901,27578
60902,27575
60903,27571
60904,27567
60905,27566
60906,27572
60907,27578
60908,27580
60909,27582
60910,27585
60911,27585
60912,27580
60913,27579
60914,27586
60915,27588
60916,27588
60917,27588
60918,27579
60919,27577
60920,27582
60921,27585
60922,27589
60923,27583
60924,27585
60925,27587
60926,27585
60927,27587
60928,27582
60929,27577
60930,27573
60931,27577
60932,27583
60933,27579
60934,27576
60935,27571
60936,27571
60937,27574
60938,27569
60939,27572
60940,27575
60941,27573
60942,27573
60943,27577
60944,27580
60945,27582
60946,27584
60947,27581
60948,27580
60949,27583
60950,27587
60951,27580
60952,27584
60953,27581
60954,27581
60955,27585
60956,27156
60957,27156
60958,27585
60959,27589
60960,27590
60961,27594
60962,27594
60963,27594
60964,27590
60965,27593
60966,27593
60967,27598
60968,27597
60969,27594
60970,27595
60971,27590
60972,27589
60973,27586
60974,27585
60975,27590
60976,27593
60977,27595
60978,27594
60979,27593
60980,27594
60981,27594
60982,27592
60983,27588
60984,27589
60985,27593
60986,27589
60987,27593
60988,27589
60989,27588
60990,27584
60991,27581
60992,27587
60993,27582
60994,27580
60995,27584
60996,27581
60997,27584
60998,27584
60999,27587
61000,27584
61001,27582
61002,27581
61003,27581
61004,27585
61005,27580
61006,27578
61007,27580
61008,27576
61009,27575
61010,27573
61011,27574
61012,27572
61013,27571
61014,27570
61015,27569
61016,27569
61017,27565
61018,27563
61019,27565
61020,27568
61021,27570
61022,27566
61023,27562
61024,27561
61025,27561
61026,27562
61027,27561
61028,27558
61029,27561
61030,27564
61031,27562
61032,27558
61033,27562
61034,27562
61035,27565
61036,27566
61037,27562
61038,27566
61039,27567
61040,27568
61041,27566
61042,27571
61043,27573
61044,27572
61045,27578
61046,27578
61047,27582
61048,27584
61049,27587
61050,27578
61051,27577
61052,27579
61053,27573
61054,27578
61055,27582
61056,27580
61057,27581
61058,27581
61059,27580
61060,27577
61061,27572
61062,27571
61063,27575
61064,27576
61065,27580
61066,27577
61067,27576
61068,27577
61069,27577
61070,27578
61071,27574
61072,27580
61073,27583
61074,27582
61075,27581
61076,27587
61077,27585
61078,27580
61079,27588
61080,27590
61081,27591
61082,27582
61083,27583
61084,27582
61085,27581
61086,27582
61087,27583
61088,27586
61089,27586
61090,27586
61091,27582
61092,27582
61093,27582
61094,27579
61095,27579
61096,27579
61097,27579
61098,27581
61099,27581
61100,27581
61101,27583
61102,27585
61103,27590
61104,27590
61105,27592
61106,27594
61107,27597
61108,27594
61109,27598
61110,27592
61111,27589
61112,27592
61113,27599
61114,27600
61115,27600
61116,27606
61117,27604
61118,27599
61119,27598
61120,27590
61121,27592
61122,27600
61123,27603
61124,27607
61125,27606
61126,27603
61127,27596
61128,27595
61129,27593
61130,27596
61131,27592
61132,27592
61133,27593
61134,27589
61135,27591
61136,27591
61137,27595
61138,27591
61139,27589
61140,27584
61141,27580
61142,27583
61143,27583
61144,27584
61145,27584
61146,27585
61147,27584
61148,27581
61149,27580
61150,27580
61151,27584
61152,27582
61153,27577
61154,27574
61155,27573
61156,27575
61157,27572
61158,27570
61159,27575
61160,27572
61161,27569
61162,27570
61163,27568
61164,27570
61165,27573
61166,27577
61167,27582
61168,27581
61169,27580
61170,27581
61171,27582
61172,27590
61173,27591
61174,27588
61175,27582
61176,27588
61177,27585
61178,27585
61179,27586
61180,27583
61181,27582
61182,27582
61183,27589
61184,27582
61185,27580
61186,27583
61187,27589
61188,27589
61189,27590
61190,27587
61191,27585
61192,27584
61193,27588
61194,27590
61195,27592
61196,27589
61197,27593
61198,27595
61199,27595
61200,27595
61201,27600
61202,27606
61203,27604
61204,27607
61205,27609
61206,27613
61207,27615
61208,27614
61209,27610
61210,27615
61211,27616
61212,27617
61213,27612
61214,27615
61215,27620
61216,27627
61217,27629
61218,27625
61219,27625
61220,27621
61221,27623
61222,27620
61223,27629
61224,27629
61225,27630
61226,27630
61227,27631
61228,27636
61229,27631
61230,27631
61231,27631
61232,27628
61233,27631
61234,27631
61235,27637
61236,27640
61237,27640
61238,27637
61239,27633
61240,27628
61241,27624
61242,27620
61243,27621
61244,27619
61245,27623
61246,27624
61247,27621
61248,27617
61249,27621
61250,27621
61251,27619
61252,27614
61253,27618
61254,27617
61255,27612
61256,27620
61257,27621
61258,27624
61259,27626
61260,27624
61261,27621
61262,27619
61263,27610
61264,27600
61265,27600
61266,27606
61267,27608
61268,27610
61269,27615
61270,27614
61271,27628
61272,27633
61273,27631
61274,27627
61275,27626
61276,27628
61277,27632
61278,27637
61279,27634
61280,27632
61281,27634
61282,27638
61283,27639
61284,27639
61285,27639
61286,27639
61287,27639
61288,27637
61289,27630
61290,27629
61291,27625
61292,27624
61293,27625
61294,27627
61295,27629
61296,27628
61297,27633
61298,27634
61299,27637
61300,27635
61301,27635
61302,27633
61303,27632
61304,27631
61305,27628
61306,27631
61307,27630
61308,27630
61309,27631
61310,27632
61311,27632
61312,27632
61313,27629
61314,27632
61315,27632
61316,27628
61317,27632
61318,27633
61319,27634
61320,27636
61321,27635
61322,27638
61323,27636
61324,27638
61325,27637
61326,27636
61327,27635
61328,27638
61329,27638
61330,27642
61331,27646
61332,27649
61333,27647
61334,27650
61335,27650
61336,27660
61337,27660
61338,27660
61339,27660
61340,27660
61341,27654
61342,27661
61343,27662
61344,27666
61345,27666
61346,27671
61347,27675
61348,27672
61349,27670
61350,27668
61351,27665
61352,27670
61353,27669
61354,27669
61355,27669
61356,27672
61357,27675
61358,27676
61359,27680
61360,27674
61361,27671
61362,27672
